iteration,cost,wirecount,intersectioncount,time_per_iteration,cumulative_time
162,4234,1534,9,0.00799703598022461,105.13983058929443
163,4234,1534,9,0.007997751235961914,105.1478283405304
164,4234,1534,9,0.00799703598022461,105.15582537651062
165,4234,1534,9,0.007997512817382812,105.163822889328
166,4234,1534,9,0.007997274398803711,105.1718201637268
167,4234,1534,9,0.007997512817382812,105.17981767654419
168,4234,1534,9,0.007997274398803711,105.187814950943
169,4234,1534,9,0.007997751235961914,105.19581270217896
170,4234,1534,9,0.008996963500976562,105.20480966567993
171,4234,1534,9,0.007997274398803711,105.21280694007874
172,4234,1534,9,0.007997512817382812,105.22080445289612
173,4234,1534,9,0.007997274398803711,105.22880172729492
174,4234,1534,9,0.006997823715209961,105.23579955101013
175,4234,1534,9,0.008996963500976562,105.24479651451111
176,4234,1534,9,0.006997585296630859,105.25179409980774
177,4234,1534,9,0.007997512817382812,105.25979161262512
178,4234,1534,9,0.007997274398803711,105.26778888702393
179,4234,1534,9,0.007997751235961914,105.27578663825989
180,4234,1534,9,0.007997512817382812,105.28378415107727
181,4234,1534,9,0.007997274398803711,105.29178142547607
182,4234,1534,9,0.007997274398803711,105.29977869987488
183,4234,1534,9,0.007997274398803711,105.30777597427368
184,4234,1534,9,0.007997274398803711,105.31577324867249
185,4234,1534,9,0.007997512817382812,105.32377076148987
186,4234,1534,9,0.006997823715209961,105.33076858520508
187,4234,1534,9,0.007997274398803711,105.33876585960388
188,4234,1534,9,0.007997512817382812,105.34676337242126
189,4234,1534,9,0.007997512817382812,105.35476088523865
190,4234,1534,9,0.007997512817382812,105.36275839805603
191,4234,1534,9,0.007997274398803711,105.37075567245483
192,4234,1534,9,0.006997823715209961,105.37775349617004
193,4234,1534,9,0.007997274398803711,105.38575077056885
194,4234,1534,9,0.007997274398803711,105.39374804496765
195,4234,1534,9,0.007997512817382812,105.40174555778503
196,4234,1534,9,0.007997512817382812,105.40974307060242
197,4234,1534,9,0.007997274398803711,105.41774034500122
198,4234,1534,9,0.006997823715209961,105.42473816871643
199,4234,1534,9,0.008997440338134766,105.43373560905457
200,4234,1534,9,0.00799703598022461,105.44173264503479
201,4234,1534,9,0.007997274398803711,105.4497299194336
202,4234,1534,9,0.007997512817382812,105.45772743225098
203,4234,1534,9,0.00799703598022461,105.4657244682312
204,4234,1534,9,0.006997823715209961,105.47272229194641
205,4234,1534,9,0.008997201919555664,105.48171949386597
206,4234,1534,9,0.007997751235961914,105.48971724510193
207,4234,1534,9,0.007997751235961914,105.49771499633789
208,4234,1534,9,0.007996797561645508,105.50571179389954
209,4234,1534,9,0.007997751235961914,105.5137095451355
210,4234,1534,9,0.00799703598022461,105.52170658111572
211,4234,1534,9,0.007997274398803711,105.52970385551453
212,4234,1534,9,0.007997512817382812,105.53770136833191
213,4234,1534,9,0.007997512817382812,105.54569888114929
214,4234,1534,9,0.007997751235961914,105.55369663238525
215,4234,1534,9,0.00799703598022461,105.56169366836548
216,4234,1534,9,0.008996963500976562,105.57069063186646
217,4234,1534,9,0.007997751235961914,105.57868838310242
218,4234,1534,9,0.007997274398803711,105.58668565750122
219,4234,1534,9,0.006997585296630859,105.59368324279785
220,4234,1534,9,0.008997201919555664,105.60268044471741
221,4234,1534,9,0.006997585296630859,105.60967803001404
222,4234,1534,9,0.007998228073120117,105.61767625808716
223,4234,1534,9,0.007996559143066406,105.62567281723022
224,4234,1534,9,0.007997751235961914,105.63367056846619
225,4234,1534,9,0.007996797561645508,105.64166736602783
226,4234,1534,9,0.007997751235961914,105.6496651172638
227,4234,1534,9,0.007997274398803711,105.6576623916626
228,4234,1534,9,0.007997512817382812,105.66565990447998
229,4234,1534,9,0.006997585296630859,105.67265748977661
230,4234,1534,9,0.008997440338134766,105.68165493011475
231,4234,1534,9,0.007997512817382812,105.68965244293213
232,4234,1534,9,0.00799703598022461,105.69764947891235
233,4234,1534,9,0.006997585296630859,105.70464706420898
234,4234,1534,9,0.007997989654541016,105.71264505386353
235,4234,1534,9,0.007996559143066406,105.72064161300659
236,4234,1534,9,0.007997512817382812,105.72863912582397
237,4234,1534,9,0.007997751235961914,105.73663687705994
238,4234,1534,9,0.007997274398803711,105.74463415145874
239,4234,1534,9,0.007997512817382812,105.75263166427612
240,4234,1534,9,0.007997512817382812,105.7606291770935
241,4234,1534,9,0.007996797561645508,105.76862597465515
242,4234,1534,9,0.006998300552368164,105.77562427520752
243,4234,1534,9,0.007997274398803711,105.78362154960632
244,4234,1534,9,0.007997512817382812,105.7916190624237
245,4234,1534,9,0.00799703598022461,105.79961609840393
246,4234,1534,9,0.007997512817382812,105.80761361122131
247,4234,1534,9,0.007997751235961914,105.81561136245728
248,4234,1534,9,0.00799703598022461,105.8236083984375
249,4234,1534,9,0.007997512817382812,105.83160591125488
250,4234,1534,9,0.007997274398803711,105.83960318565369
251,4234,1534,9,0.007997274398803711,105.84760046005249
252,4234,1534,9,0.007997512817382812,105.85559797286987
253,4234,1534,9,0.006997823715209961,105.86259579658508
254,4234,1534,9,0.007997512817382812,105.87059330940247
255,4234,1534,9,0.007997512817382812,105.87859082221985
256,4234,1534,9,0.007997512817382812,105.88658833503723
257,4234,1534,9,0.007996797561645508,105.89458513259888
258,4234,1534,9,0.007997512817382812,105.90258264541626
259,4234,1534,9,0.007997751235961914,105.91058039665222
260,4234,1534,9,0.007997274398803711,105.91857767105103
261,4234,1534,9,0.007997274398803711,105.92657494544983
262,4234,1534,9,0.007997751235961914,105.93457269668579
263,4234,1534,9,0.00799703598022461,105.94256973266602
264,4234,1534,9,0.007997512817382812,105.9505672454834
265,4234,1534,9,0.007997512817382812,105.95856475830078
266,4234,1534,9,0.007997512817382812,105.96656227111816
267,4234,1534,9,0.00799703598022461,105.97455930709839
268,4234,1534,9,0.007997274398803711,105.98255658149719
269,4234,1534,9,0.006997823715209961,105.9895544052124
270,4234,1534,9,0.008997201919555664,105.99855160713196
271,4234,1534,9,0.006997585296630859,106.00554919242859
272,4234,1534,9,0.007997512817382812,106.01354670524597
273,4234,1534,9,0.007997512817382812,106.02154421806335
274,4234,1534,9,0.008997201919555664,106.03054141998291
275,4234,1534,9,0.007997512817382812,106.0385389328003
276,4234,1534,9,0.00799703598022461,106.04653596878052
277,4234,1534,9,0.007997512817382812,106.0545334815979
278,4234,1534,9,0.006997823715209961,106.06153130531311
279,4234,1534,9,0.007997512817382812,106.0695288181305
280,4234,1534,9,0.008996725082397461,106.07852554321289
281,4234,1534,9,0.007997512817382812,106.08652305603027
282,4234,1534,9,0.00799703598022461,106.0945200920105
283,4234,1534,9,0.007997989654541016,106.10251808166504
284,4234,1534,9,0.00799703598022461,106.11051511764526
285,4234,1534,9,0.007997512817382812,106.11851263046265
286,4234,1534,9,0.007997274398803711,106.12650990486145
287,4234,1534,9,0.006997585296630859,106.13350749015808
288,4234,1534,9,0.007997989654541016,106.14150547981262
289,4234,1534,9,0.007996797561645508,106.14950227737427
290,4234,1534,9,0.008997440338134766,106.1584997177124
291,4234,1534,9,0.006997823715209961,106.16549754142761
292,4234,1534,9,0.007997274398803711,106.17349481582642
293,4234,1534,9,0.007997274398803711,106.18149209022522
294,4234,1534,9,0.007997512817382812,106.1894896030426
295,4234,1534,9,0.007997751235961914,106.19748735427856
296,4234,1534,9,0.00799703598022461,106.20548439025879
297,4234,1534,9,0.007997512817382812,106.21348190307617
298,4234,1534,9,0.007997512817382812,106.22147941589355
299,4234,1534,9,0.00799703598022461,106.22947645187378
300,4234,1534,9,0.007997512817382812,106.23747396469116
301,4234,1534,9,0.007997751235961914,106.24547171592712
302,4234,1534,9,0.00799703598022461,106.25346875190735
303,4234,1534,9,0.007997274398803711,106.26146602630615
304,4234,1534,9,0.007997512817382812,106.26946353912354
305,4234,1534,9,0.007997751235961914,106.2774612903595
306,4234,1534,9,0.007997274398803711,106.2854585647583
307,4234,1534,9,0.007997512817382812,106.29345607757568
308,4234,1534,9,0.00799703598022461,106.30145311355591
309,4234,1534,9,0.0069980621337890625,106.3084511756897
310,4234,1534,9,0.007997274398803711,106.3164484500885
311,4234,1534,9,0.00799703598022461,106.32444548606873
312,4234,1534,9,0.007997751235961914,106.33244323730469
313,4234,1534,9,0.007997512817382812,106.34044075012207
314,4234,1534,9,0.007997751235961914,106.34843850135803
315,4234,1534,9,0.007996797561645508,106.35643529891968
316,4234,1534,9,0.006997823715209961,106.36343312263489
317,4234,1534,9,0.007997512817382812,106.37143063545227
318,4234,1534,9,0.007997274398803711,106.37942790985107
319,4234,1534,9,0.007997274398803711,106.38742518424988
320,4234,1534,9,0.007997512817382812,106.39542269706726
321,4234,1534,9,0.007997512817382812,106.40342020988464
322,4234,1534,9,0.007997274398803711,106.41141748428345
323,4234,1534,9,0.007997512817382812,106.41941499710083
324,4234,1534,9,0.006997585296630859,106.42641258239746
325,4234,1534,9,0.008997201919555664,106.43540978431702
326,4234,1534,9,0.007997512817382812,106.4434072971344
327,4234,1534,9,0.00799703598022461,106.45140433311462
328,4234,1534,9,0.006997823715209961,106.45840215682983
329,4234,1534,9,0.008997201919555664,106.46739935874939
330,4234,1534,9,0.007997751235961914,106.47539710998535
331,4234,1534,9,0.007996797561645508,106.483393907547
332,4234,1534,9,0.006997823715209961,106.4903917312622
333,4234,1534,9,0.00799703598022461,106.49838876724243
334,4234,1534,9,0.007997989654541016,106.50638675689697
335,4234,1534,9,0.00799703598022461,106.5143837928772
336,4234,1534,9,0.007997989654541016,106.52238178253174
337,4234,1534,9,0.007996797561645508,106.53037858009338
338,4234,1534,9,0.007997751235961914,106.53837633132935
339,4234,1534,9,0.007997274398803711,106.54637360572815
340,4234,1534,9,0.007997751235961914,106.55437135696411
341,4234,1534,9,0.007997751235961914,106.56236910820007
342,4234,1534,9,0.007997751235961914,106.57036685943604
343,4234,1534,9,0.007996559143066406,106.5783634185791
344,4234,1534,9,0.008996725082397461,106.5873601436615
345,4234,1534,9,0.007997989654541016,106.59535813331604
346,4234,1534,9,0.007996797561645508,106.60335493087769
347,4234,1534,9,0.007997512817382812,106.61135244369507
348,4234,1534,9,0.007997512817382812,106.61934995651245
349,4234,1534,9,0.006997823715209961,106.62634778022766
350,4234,1534,9,0.008996963500976562,106.63534474372864
351,4234,1534,9,0.007997512817382812,106.64334225654602
352,4234,1534,9,0.007997512817382812,106.6513397693634
353,4234,1534,9,0.00799703598022461,106.65933680534363
354,4234,1534,9,0.007997512817382812,106.66733431816101
355,4234,1534,9,0.007997751235961914,106.67533206939697
356,4234,1534,9,0.00799703598022461,106.6833291053772
357,4234,1534,9,0.007997512817382812,106.69132661819458
358,4234,1534,9,0.007997512817382812,106.69932413101196
359,4234,1534,9,0.007997274398803711,106.70732140541077
360,4234,1534,9,0.007997274398803711,106.71531867980957
361,4234,1534,9,0.007997512817382812,106.72331619262695
362,4234,1534,9,0.00799703598022461,106.73131322860718
363,4234,1534,9,0.007997512817382812,106.73931074142456
364,4234,1534,9,0.007997751235961914,106.74730849266052
365,4234,1534,9,0.00799703598022461,106.75530552864075
366,4234,1534,9,0.007997751235961914,106.76330327987671
367,4234,1534,9,0.007997274398803711,106.77130055427551
368,4234,1534,9,0.007997751235961914,106.77929830551147
369,4234,1534,9,0.00799703598022461,106.7872953414917
370,4234,1534,9,0.007997512817382812,106.79529285430908
371,4234,1534,9,0.007997512817382812,106.80329036712646
372,4234,1534,9,0.007997274398803711,106.81128764152527
373,4234,1534,9,0.007997274398803711,106.81928491592407
374,4234,1534,9,0.007997751235961914,106.82728266716003
375,4234,1534,9,0.00799703598022461,106.83527970314026
376,4234,1534,9,0.007997512817382812,106.84327721595764
377,4234,1534,9,0.007997274398803711,106.85127449035645
378,4234,1534,9,0.007997512817382812,106.85927200317383
379,4234,1534,9,0.006997585296630859,106.86626958847046
380,4234,1534,9,0.007997512817382812,106.87426710128784
381,4234,1534,9,0.007997274398803711,106.88226437568665
382,4234,1534,9,0.007997512817382812,106.89026188850403
383,4234,1534,9,0.007997751235961914,106.89825963973999
384,4234,1534,9,0.00799703598022461,106.90625667572021
385,4234,1534,9,0.007997989654541016,106.91425466537476
386,4234,1534,9,0.006997346878051758,106.92125201225281
387,4234,1534,9,0.008997440338134766,106.93024945259094
388,4234,1534,9,0.007996797561645508,106.93824625015259
389,4234,1534,9,0.006998300552368164,106.94524455070496
390,4234,1534,9,0.007997274398803711,106.95324182510376
391,4234,1534,9,0.00799703598022461,106.96123886108398
392,4234,1534,9,0.007997274398803711,106.96923613548279
393,4234,1534,9,0.007997512817382812,106.97723364830017
394,4234,1534,9,0.007997512817382812,106.98523116111755
395,4234,1534,9,0.006997823715209961,106.99222898483276
396,4234,1534,9,0.007997274398803711,107.00022625923157
397,4234,1534,9,0.00799703598022461,107.00822329521179
398,4234,1534,9,0.007997512817382812,107.01622080802917
399,4234,1534,9,0.007997512817382812,107.02421832084656
400,4234,1534,9,0.009996652603149414,107.0342149734497
401,4234,1534,9,0.007997512817382812,107.04221248626709
402,4234,1534,9,0.007997274398803711,107.0502097606659
403,4234,1534,9,0.007997512817382812,107.05820727348328
404,4234,1534,9,0.006997585296630859,107.06520485877991
405,4234,1534,9,0.007997751235961914,107.07320261001587
406,4234,1534,9,0.008997440338134766,107.082200050354
407,4234,1534,9,0.00799703598022461,107.09019708633423
408,4234,1534,9,0.007997512817382812,107.09819459915161
409,4234,1534,9,0.007997274398803711,107.10619187355042
410,4234,1534,9,0.008996963500976562,107.11518883705139
411,4234,1534,9,0.007997274398803711,107.1231861114502
412,4234,1534,9,0.006997346878051758,107.13018345832825
413,4234,1534,9,0.007997751235961914,107.13818120956421
414,4234,1534,9,0.007997751235961914,107.14617896080017
415,4234,1534,9,0.00799703598022461,107.1541759967804
416,4234,1534,9,0.007997274398803711,107.1621732711792
417,4234,1534,9,0.007997751235961914,107.17017102241516
418,4234,1534,9,0.007997512817382812,107.17816853523254
419,4234,1534,9,0.007997274398803711,107.18616580963135
420,4234,1534,9,0.007997274398803711,107.19416308403015
421,4234,1534,9,0.007997512817382812,107.20216059684753
422,4234,1534,9,0.007997274398803711,107.21015787124634
423,4234,1534,9,0.007997512817382812,107.21815538406372
424,4234,1534,9,0.007998228073120117,107.22615361213684
425,4234,1534,9,0.006997108459472656,107.23315072059631
426,4234,1534,9,0.00799703598022461,107.24114775657654
427,4234,1534,9,0.007997512817382812,107.24914526939392
428,4234,1534,9,0.007997512817382812,107.2571427822113
429,4234,1534,9,0.00799703598022461,107.26513981819153
430,4234,1534,9,0.007997512817382812,107.27313733100891
431,4234,1534,9,0.007997751235961914,107.28113508224487
432,4234,1534,9,0.007997512817382812,107.28913259506226
433,4234,1534,9,0.006997346878051758,107.29612994194031
434,4234,1534,9,0.007997751235961914,107.30412769317627
435,4234,1534,9,0.007997274398803711,107.31212496757507
436,4234,1534,9,0.007997512817382812,107.32012248039246
437,4234,1534,9,0.00799703598022461,107.32811951637268
438,4234,1534,9,0.007998228073120117,107.3361177444458
439,4234,1534,9,0.007996797561645508,107.34411454200745
440,4234,1534,9,0.007997274398803711,107.35211181640625
441,4234,1534,9,0.007997274398803711,107.36010909080505
442,4234,1534,9,0.007997274398803711,107.36810636520386
443,4234,1534,9,0.007997512817382812,107.37610387802124
444,4234,1534,9,0.007997751235961914,107.3841016292572
445,4234,1534,9,0.00799703598022461,107.39209866523743
446,4234,1534,9,0.006997823715209961,107.39909648895264
447,4234,1534,9,0.007997512817382812,107.40709400177002
448,4234,1534,9,0.007997274398803711,107.41509127616882
449,4234,1534,9,0.007997512817382812,107.4230887889862
450,4234,1534,9,0.007997751235961914,107.43108654022217
451,4234,1534,9,0.00799703598022461,107.43908357620239
452,4234,1534,9,0.007997512817382812,107.44708108901978
453,4234,1534,9,0.007997274398803711,107.45507836341858
454,4234,1534,9,0.007997512817382812,107.46307587623596
455,4234,1534,9,0.007997274398803711,107.47107315063477
456,4234,1534,9,0.007997751235961914,107.47907090187073
457,4234,1534,9,0.007996797561645508,107.48706769943237
458,4234,1534,9,0.007997751235961914,107.49506545066833
459,4234,1534,9,0.008015871047973633,107.50308132171631
460,4234,1534,9,0.008978843688964844,107.51206016540527
461,4234,1534,9,0.006997346878051758,107.51905751228333
462,4234,1534,9,0.007997274398803711,107.52705478668213
463,4234,1534,9,0.007997274398803711,107.53505206108093
464,4234,1534,9,0.007997512817382812,107.54304957389832
465,4234,1534,9,0.007997512817382812,107.5510470867157
466,4234,1534,9,0.007997512817382812,107.55904459953308
467,4234,1534,9,0.007997274398803711,107.56704187393188
468,4234,1534,9,0.008996963500976562,107.57603883743286
469,4234,1534,9,0.007997512817382812,107.58403635025024
470,4234,1534,9,0.008997917175292969,107.59303426742554
471,4234,1534,9,0.007996797561645508,107.60103106498718
472,4234,1534,9,0.007997274398803711,107.60902833938599
473,4234,1534,9,0.008997440338134766,107.61802577972412
474,4234,1534,9,0.00799703598022461,107.62602281570435
475,4234,1534,9,0.007997274398803711,107.63402009010315
476,4234,1534,9,0.007997274398803711,107.64201736450195
477,4234,1534,9,0.007997512817382812,107.65001487731934
478,4234,1534,9,0.007997512817382812,107.65801239013672
479,4234,1534,9,0.007997274398803711,107.66600966453552
480,4234,1534,9,0.007997512817382812,107.6740071773529
481,4234,1534,9,0.007997512817382812,107.68200469017029
482,4234,1534,9,0.006997585296630859,107.68900227546692
483,4234,1534,9,0.008997201919555664,107.69799947738647
484,4234,1534,9,0.006997823715209961,107.70499730110168
485,4234,1534,9,0.008997201919555664,107.71399450302124
486,4234,1534,9,0.007997512817382812,107.72199201583862
487,4234,1534,9,0.007997274398803711,107.72998929023743
488,4234,1534,9,0.006997585296630859,107.73698687553406
489,4234,1534,9,0.00799703598022461,107.74498391151428
490,4234,1534,9,0.007997512817382812,107.75298142433167
491,4234,1534,9,0.007997512817382812,107.76097893714905
492,4234,1534,9,0.00799703598022461,107.76897597312927
493,4234,1534,9,0.007997751235961914,107.77697372436523
494,4234,1534,9,0.007997989654541016,107.78497171401978
495,4234,1534,9,0.007996797561645508,107.79296851158142
496,4234,1534,9,0.007997751235961914,107.80096626281738
497,4234,1534,9,0.006997823715209961,107.80796408653259
498,4234,1534,9,0.00799703598022461,107.81596112251282
499,4234,1534,9,0.007997512817382812,107.8239586353302
500,4234,1534,9,0.007997274398803711,107.831955909729
501,4234,1534,9,0.007997274398803711,107.83995318412781
502,4234,1534,9,0.007997274398803711,107.84795045852661
503,4234,1534,9,0.007997512817382812,107.855947971344
504,4234,1534,9,0.007997274398803711,107.8639452457428
505,4234,1534,9,0.007997512817382812,107.87194275856018
506,4234,1534,9,0.007998466491699219,107.87994122505188
507,4234,1534,9,0.007996559143066406,107.88793778419495
508,4234,1534,9,0.00799703598022461,107.89593482017517
509,4234,1534,9,0.007997751235961914,107.90393257141113
510,4234,1534,9,0.007997512817382812,107.91193008422852
511,4234,1534,9,0.008996725082397461,107.92092680931091
512,4234,1534,9,0.006997823715209961,107.92792463302612
